Penn State University,"Penn State is a major, public, research-I university serving Pennsylvania and the global community. Learn more about our undergraduate, graduate, and doctoral degree programs.",https://www.psu.edu/
News | Penn State University,The University's Official News Source,https://www.psu.edu/news/
Latest News | Penn State University,The University's Official News Source,https://www.psu.edu/news/latest-news/
Arts and Entertainment | Penn State University,The University's Official News Source,https://www.psu.edu/news/arts-and-entertainment/
Administration | Penn State University,The University's Official News Source,https://www.psu.edu/news/administration/
Research | Penn State University,The University's Official News Source,https://www.psu.edu/news/research/
First to Inspire,"Penn State’s approach to community and support helped first-generation student Dhruvi Patel build confidence, seek guidance, and pursue her dream of going to law school.",https://www.psu.edu/impact/story/first-to-inspire/
Penn State ranks among the top 100 universities in the world in QS Rankings | Penn State University,"Penn State rose in the recently released 2023 QS World University Rankings to 93rd in the world, and came in ninth among all public U.S. universities, even as the number of institutions ranked increased 9% in size over the past year to include more than 1,400 of the world’s leading universities.",https://www.psu.edu/news/global-programs/story/penn-state-ranks-among-top-100-universities-world-qs-rankings/
Athletics | Penn State University,The University's Official News Source,https://www.psu.edu/news/athletics/
Academics | Penn State University,The University's Official News Source,https://www.psu.edu/news/academics/
Penn State Research | Penn State University,"Learn more about Penn State's top-25 ranked research enterprise including resources for researchers, our interdisciplinary approach to problem-solving, and industry partnerships.",https://www.psu.edu/research/
Penn State Financial Aid | Penn State Tuition | Penn State University,"Learn more about the cost of tuition at Penn State, scholarships, as well as financial aid programs and resources.",https://www.psu.edu/tuition-and-financial-aid/
Penn State Graduate Programs | Graduate Degrees | Penn State University,"Explore Penn State's graduate and professional degree programs and learn more about requirements, experiences, and how to apply.",https://www.psu.edu/academics/graduate-degrees/
Colleges at Penn State | Penn State Schools | Penn State University,"Explore Penn State's academic colleges and schools, ranging from the arts to the sciences with many subjects in between.",https://www.psu.edu/academics/colleges/
Penn State Undergraduate Degrees | Bachelor Degrees | Penn State Majors | Penn State University,"Explore Penn State's 275+ undergraduate majors and learn more about colleges, campuses, admission requirements, and how to apply. ",https://www.psu.edu/academics/undergraduate-degrees/
"Penn State World Campus - Degrees, Certificates, and Courses Offered Online",Earn your Penn State degree online. Penn State World Campus offers accredited online college degrees and certificate programs. Learn more about our online undergraduate and graduate programs.,https://www.worldcampus.psu.edu/
University Leadership | Penn State University,Information about Penn State's leadership and a listing of the University's President's Council members.,https://www.psu.edu/this-is-penn-state/leadership/
Health Care Degrees | Health Care Research | Health Care Programs | Penn State University,"Information on health care at Penn State including academic programs, research, and health-care services through Penn State Health hospitals, institutes, and outpatient facilities.",https://www.psu.edu/healthcare/
Stories of Impact | Penn State University,"Stories of Penn State's impact in communities statewide and beyond. Learn more about how Penn Staters are imagining, inventing, and collaborating their way to a better world.",https://www.psu.edu/our-impact/
Penn State History | Penn State University,"A description of Penn State's history, from our founding in 1855 to our expansion to meet the needs of students in campus locations throughout Pennsylvania and online.",https://www.psu.edu/this-is-penn-state/history/
Penn State Undergraduate Admission | Penn State University,"Learn more about how Penn State's globally recognized academics set you up for success. Explore campuses, student life, tuition costs, and how to apply.",https://www.psu.edu/admission/undergraduate/
Penn State Graduate Admission | Penn State University,"Learn about Penn State's doctoral, master's programs, certificates, and nondegree courses. Explore program offerings and plan your next steps to apply.",https://www.psu.edu/admission/graduate/
Advocate Penn State | Penn State University,Advocate Penn State is driven to secure fairer state funding for our students. Join Penn State's network of advocates. ,https://www.psu.edu/advocate/
Penn State Admission | College Admissions | Penn State University,"The path to a Penn State education starts here. Learn more about the undergraduate, graduate, professional, and continuing education admission process and apply.",https://www.psu.edu/admission/
